datetime,hour_of_year,day,hour_of_day,day_hour,kw_factor,grain_factor,kw
8/20/18 21:00,5565,0mon,21,0mon_21,0,0,0
8/20/18 22:00,5566,0mon,22,0mon_22,0,0,0
8/20/18 23:00,5567,0mon,23,0mon_23,0,0,0
8/21/18 0:00,5568,1tue,0,1tue_00,0,0,0
8/21/18 1:00,5569,1tue,1,1tue_01,0,0,0.47962623
8/21/18 2:00,5570,1tue,2,1tue_02,0,0,0.47962623
8/21/18 3:00,5571,1tue,3,1tue_03,0,0,0.47962623
8/21/18 4:00,5572,1tue,4,1tue_04,52.64144,52.64144,0.47962623
8/21/18 5:00,5573,1tue,5,1tue_05,0,0,0.47962623
8/21/18 6:00,5574,1tue,6,1tue_06,85.66304,85.66304,0
8/21/18 7:00,5575,1tue,7,1tue_07,62.54414,62.54414,0
8/21/18 8:00,5576,1tue,8,1tue_08,0,0,0
8/21/18 9:00,5577,1tue,9,1tue_09,0,0,0
8/21/18 10:00,5578,1tue,10,1tue_10,97.44322,97.44322,0
8/21/18 11:00,5579,1tue,11,1tue_11,15.28288,15.28288,0
8/21/18 12:00,5580,1tue,12,1tue_12,144.56036,144.56036,0
8/21/18 13:00,5581,1tue,13,1tue_13,113.08828,113.08828,0
8/21/18 14:00,5582,1tue,14,1tue_14,0,0,0
8/21/18 15:00,5583,1tue,15,1tue_15,0,0,0
8/21/18 16:00,5584,1tue,16,1tue_16,0,0,0
8/21/18 17:00,5585,1tue,17,1tue_17,0,0,0
8/21/18 18:00,5586,1tue,18,1tue_18,0,0,0
8/21/18 19:00,5587,1tue,19,1tue_19,0,0,0
8/21/18 20:00,5588,1tue,20,1tue_20,0,0,0
8/21/18 21:00,5589,1tue,21,1tue_21,0,0,0
8/21/18 22:00,5590,1tue,22,1tue_22,0,0,0
8/21/18 23:00,5591,1tue,23,1tue_23,0,0,0.959252459
8/22/18 0:00,5592,2wed,0,2wed_00,0,0,0.959252459
8/22/18 1:00,5593,2wed,1,2wed_01,0,0,0.959252459
8/22/18 2:00,5594,2wed,2,2wed_02,11.56396,11.56396,0.959252459
8/22/18 3:00,5595,2wed,3,2wed_03,0.88468,0.88468,0.959252459
8/22/18 4:00,5596,2wed,4,2wed_04,0,0,0
8/22/18 5:00,5597,2wed,5,2wed_05,0,0,0
8/22/18 6:00,5598,2wed,6,2wed_06,0,0,0
8/22/18 7:00,5599,2wed,7,2wed_07,0,0,0
8/22/18 8:00,5600,2wed,8,2wed_08,0,0,0
8/22/18 9:00,5601,2wed,9,2wed_09,0,0,0
8/22/18 10:00,5602,2wed,10,2wed_10,0,0,0
8/22/18 11:00,5603,2wed,11,2wed_11,0,0,0
8/22/18 12:00,5604,2wed,12,2wed_12,0.98018,0.98018,0
8/22/18 13:00,5605,2wed,13,2wed_13,0,0,0
8/22/18 14:00,5606,2wed,14,2wed_14,0,0,0
8/22/18 15:00,5607,2wed,15,2wed_15,0,0,0
8/22/18 16:00,5608,2wed,16,2wed_16,0,0,0
8/22/18 17:00,5609,2wed,17,2wed_17,0,0,0
8/22/18 18:00,5610,2wed,18,2wed_18,0,0,0
8/22/18 19:00,5611,2wed,19,2wed_19,0,0,0
8/22/18 20:00,5612,2wed,20,2wed_20,0,0,0
8/22/18 21:00,5613,2wed,21,2wed_21,0,0,0
8/22/18 22:00,5614,2wed,22,2wed_22,0,0,0
8/22/18 23:00,5615,2wed,23,2wed_23,0,0,0
8/23/18 0:00,5616,3thu,0,3thu_00,0,0,0
8/23/18 1:00,5617,3thu,1,3thu_01,0,0,0
8/23/18 2:00,5618,3thu,2,3thu_02,0,0,0
8/23/18 3:00,5619,3thu,3,3thu_03,0,0,0
8/23/18 4:00,5620,3thu,4,3thu_04,15.35676,15.35676,0
8/23/18 5:00,5621,3thu,5,3thu_05,0,0,0
8/23/18 6:00,5622,3thu,6,3thu_06,0,0,0
8/23/18 7:00,5623,3thu,7,3thu_07,0,0,0
8/23/18 8:00,5624,3thu,8,3thu_08,0,0,0
8/23/18 9:00,5625,3thu,9,3thu_09,0,0,0
8/23/18 10:00,5626,3thu,10,3thu_10,21.62884,21.62884,0
8/23/18 11:00,5627,3thu,11,3thu_11,59.7892,59.7892,0
8/23/18 12:00,5628,3thu,12,3thu_12,0,0,0
8/23/18 13:00,5629,3thu,13,3thu_13,0,0,0
8/23/18 14:00,5630,3thu,14,3thu_14,0,0,0
8/23/18 15:00,5631,3thu,15,3thu_15,0,0,0
8/23/18 16:00,5632,3thu,16,3thu_16,0,0,0
8/23/18 17:00,5633,3thu,17,3thu_17,0,0,0
8/23/18 18:00,5634,3thu,18,3thu_18,0,0,0
8/23/18 19:00,5635,3thu,19,3thu_19,0,0,0
8/23/18 20:00,5636,3thu,20,3thu_20,0,0,0
8/23/18 21:00,5637,3thu,21,3thu_21,0,0,0
8/23/18 22:00,5638,3thu,22,3thu_22,0,0,0
8/23/18 23:00,5639,3thu,23,3thu_23,0,0,0
8/24/18 0:00,5640,4fri,0,4fri_00,0,0,0
8/24/18 1:00,5641,4fri,1,4fri_01,0,0,0.47962623
8/24/18 2:00,5642,4fri,2,4fri_02,17.11352,17.11352,0.47962623
8/24/18 3:00,5643,4fri,3,4fri_03,0,0,0.47962623
8/24/18 4:00,5644,4fri,4,4fri_04,0,0,0.47962623
8/24/18 5:00,5645,4fri,5,4fri_05,8.01982,8.01982,0.47962623
8/24/18 6:00,5646,4fri,6,4fri_06,0,0,0
8/24/18 7:00,5647,4fri,7,4fri_07,0,0,0
8/24/18 8:00,5648,4fri,8,4fri_08,0,0,0
8/24/18 9:00,5649,4fri,9,4fri_09,0,0,0
8/24/18 10:00,5650,4fri,10,4fri_10,33.33514,33.33514,0
8/24/18 11:00,5651,4fri,11,4fri_11,0,0,0
8/24/18 12:00,5652,4fri,12,4fri_12,0,0,0
8/24/18 13:00,5653,4fri,13,4fri_13,0,0,0
8/24/18 14:00,5654,4fri,14,4fri_14,0,0,0
8/24/18 15:00,5655,4fri,15,4fri_15,0,0,0
8/24/18 16:00,5656,4fri,16,4fri_16,0,0,0
8/24/18 17:00,5657,4fri,17,4fri_17,0,0,0
8/24/18 18:00,5658,4fri,18,4fri_18,0,0,0
8/24/18 19:00,5659,4fri,19,4fri_19,0,0,0
8/24/18 20:00,5660,4fri,20,4fri_20,0,0,0
8/24/18 21:00,5661,4fri,21,4fri_21,0,0,0
8/24/18 22:00,5662,4fri,22,4fri_22,0,0,0
8/24/18 23:00,5663,4fri,23,4fri_23,0,0,0
8/25/18 0:00,5664,5sat,0,5sat_00,0,0,0
8/25/18 1:00,5665,5sat,1,5sat_01,0,0,0.47962623
8/25/18 2:00,5666,5sat,2,5sat_02,36.2883,36.2883,0.47962623
8/25/18 3:00,5667,5sat,3,5sat_03,0,0,0.47962623
8/25/18 4:00,5668,5sat,4,5sat_04,0,0,0.47962623
8/25/18 5:00,5669,5sat,5,5sat_05,0,0,0.47962623
8/25/18 6:00,5670,5sat,6,5sat_06,0,0,0
8/25/18 7:00,5671,5sat,7,5sat_07,0.16396,0.16396,0
8/25/18 8:00,5672,5sat,8,5sat_08,0.01982,0.01982,0
8/25/18 9:00,5673,5sat,9,5sat_09,22.7027,22.7027,0
8/25/18 10:00,5674,5sat,10,5sat_10,0,0,0
8/25/18 11:00,5675,5sat,11,5sat_11,0.2054,0.2054,0
8/25/18 12:00,5676,5sat,12,5sat_12,0,0,0
8/25/18 13:00,5677,5sat,13,5sat_13,0.58738,0.58738,0
8/25/18 14:00,5678,5sat,14,5sat_14,0,0,0
8/25/18 15:00,5679,5sat,15,5sat_15,0,0,0
8/25/18 16:00,5680,5sat,16,5sat_16,0,0,0
8/25/18 17:00,5681,5sat,17,5sat_17,0,0,0
8/25/18 18:00,5682,5sat,18,5sat_18,0,0,0
8/25/18 19:00,5683,5sat,19,5sat_19,0,0,0
8/25/18 20:00,5684,5sat,20,5sat_20,0,0,0
8/25/18 21:00,5685,5sat,21,5sat_21,0,0,0
8/25/18 22:00,5686,5sat,22,5sat_22,0,0,0
8/25/18 23:00,5687,5sat,23,5sat_23,0,0,0
8/26/18 0:00,5688,6sun,0,6sun_00,0,0,0
8/26/18 1:00,5689,6sun,1,6sun_01,0,0,0.47962623
8/26/18 2:00,5690,6sun,2,6sun_02,0,0,0.47962623
8/26/18 3:00,5691,6sun,3,6sun_03,0,0,0.47962623
8/26/18 4:00,5692,6sun,4,6sun_04,0,0,0.47962623
8/26/18 5:00,5693,6sun,5,6sun_05,0.0036,0.0036,0.47962623
8/26/18 6:00,5694,6sun,6,6sun_06,0,0,0
8/26/18 7:00,5695,6sun,7,6sun_07,47.0847,47.0847,0
8/26/18 8:00,5696,6sun,8,6sun_08,0.01802,0.01802,0
8/26/18 9:00,5697,6sun,9,6sun_09,27.35316,27.35316,0
8/26/18 10:00,5698,6sun,10,6sun_10,2.02162,2.02162,0
8/26/18 11:00,5699,6sun,11,6sun_11,114.48106,114.48106,0
8/26/18 12:00,5700,6sun,12,6sun_12,220.18738,220.18738,0
8/26/18 13:00,5701,6sun,13,6sun_13,112.91168,112.91168,0
8/26/18 14:00,5702,6sun,14,6sun_14,0,0,0
8/26/18 15:00,5703,6sun,15,6sun_15,0,0,0
8/26/18 16:00,5704,6sun,16,6sun_16,0,0,0
8/26/18 17:00,5705,6sun,17,6sun_17,0,0,0
8/26/18 18:00,5706,6sun,18,6sun_18,0,0,0
8/26/18 19:00,5707,6sun,19,6sun_19,0,0,0
8/26/18 20:00,5708,6sun,20,6sun_20,0,0,0
8/26/18 21:00,5709,6sun,21,6sun_21,0,0,0
8/26/18 22:00,5710,6sun,22,6sun_22,0,0,0
8/26/18 23:00,5711,6sun,23,6sun_23,0,0,0
8/27/18 0:00,5712,0mon,0,0mon_00,0,0,0
8/27/18 1:00,5713,0mon,1,0mon_01,0,0,0.47962623
8/27/18 2:00,5714,0mon,2,0mon_02,0,0,0.47962623
8/27/18 3:00,5715,0mon,3,0mon_03,0,0,0.47962623
8/27/18 4:00,5716,0mon,4,0mon_04,0.0036,0.0036,0.47962623
8/27/18 5:00,5717,0mon,5,0mon_05,13.4036,13.4036,0.47962623
8/27/18 6:00,5718,0mon,6,0mon_06,38.17296,38.17296,0
8/27/18 7:00,5719,0mon,7,0mon_07,0,0,0
8/27/18 8:00,5720,0mon,8,0mon_08,0,0,0
8/27/18 9:00,5721,0mon,9,0mon_09,13.66486,13.66486,0
8/27/18 10:00,5722,0mon,10,0mon_10,3.16578,3.16578,0
8/27/18 11:00,5723,0mon,11,0mon_11,0,0,0
8/27/18 12:00,5724,0mon,12,0mon_12,0.84686,0.84686,0
8/27/18 13:00,5725,0mon,13,0mon_13,30.25044,30.25044,0
8/27/18 14:00,5726,0mon,14,0mon_14,0,0,0
8/27/18 15:00,5727,0mon,15,0mon_15,0,0,0
8/27/18 16:00,5728,0mon,16,0mon_16,0,0,0
8/27/18 17:00,5729,0mon,17,0mon_17,0,0,0
8/27/18 18:00,5730,0mon,18,0mon_18,0,0,0
8/27/18 19:00,5731,0mon,19,0mon_19,0,0,0
8/27/18 20:00,5732,0mon,20,0mon_20,0,0,0
8/27/18 21:00,5733,0mon,21,0mon_21,0,0,0
8/27/18 22:00,5734,0mon,22,0mon_22,0,0,0
8/27/18 23:00,5735,0mon,23,0mon_23,0,0,0
8/28/18 0:00,5736,1tue,0,1tue_00,0,0,0
8/28/18 1:00,5737,1tue,1,1tue_01,0,0,0.47962623
8/28/18 2:00,5738,1tue,2,1tue_02,0,0,0.47962623
8/28/18 3:00,5739,1tue,3,1tue_03,0,0,0.47962623
8/28/18 4:00,5740,1tue,4,1tue_04,2.34234,2.34234,0.47962623
8/28/18 5:00,5741,1tue,5,1tue_05,27.56038,27.56038,0.47962623
8/28/18 6:00,5742,1tue,6,1tue_06,41.56756,41.56756,0
8/28/18 7:00,5743,1tue,7,1tue_07,26.87568,26.87568,0
8/28/18 8:00,5744,1tue,8,1tue_08,0.02522,0.02522,0
8/28/18 9:00,5745,1tue,9,1tue_09,0,0,0
8/28/18 10:00,5746,1tue,10,1tue_10,97.44322,97.44322,0
8/28/18 11:00,5747,1tue,11,1tue_11,15.28288,15.28288,0
8/28/18 12:00,5748,1tue,12,1tue_12,0.38558,0.38558,0
8/28/18 13:00,5749,1tue,13,1tue_13,120.57474,120.57474,0
8/28/18 14:00,5750,1tue,14,1tue_14,0,0,0
8/28/18 15:00,5751,1tue,15,1tue_15,0,0,0
8/28/18 16:00,5752,1tue,16,1tue_16,0,0,0
8/28/18 17:00,5753,1tue,17,1tue_17,0,0,0
8/28/18 18:00,5754,1tue,18,1tue_18,0,0,0
8/28/18 19:00,5755,1tue,19,1tue_19,0,0,0
8/28/18 20:00,5756,1tue,20,1tue_20,0,0,0
8/28/18 21:00,5757,1tue,21,1tue_21,0,0,0
8/28/18 22:00,5758,1tue,22,1tue_22,0,0,0
8/28/18 23:00,5759,1tue,23,1tue_23,0,0,0.959252459
8/29/18 0:00,5760,2wed,0,2wed_00,0,0,0.959252459
8/29/18 1:00,5761,2wed,1,2wed_01,0,0,0.959252459
8/29/18 2:00,5762,2wed,2,2wed_02,0,0,0.959252459
8/29/18 3:00,5763,2wed,3,2wed_03,0.88468,0.88468,0.959252459
8/29/18 4:00,5764,2wed,4,2wed_04,0,0,0
8/29/18 5:00,5765,2wed,5,2wed_05,0,0,0
8/29/18 6:00,5766,2wed,6,2wed_06,0,0,0
8/29/18 7:00,5767,2wed,7,2wed_07,0,0,0
8/29/18 8:00,5768,2wed,8,2wed_08,0,0,0
8/29/18 9:00,5769,2wed,9,2wed_09,0,0,0
8/29/18 10:00,5770,2wed,10,2wed_10,0,0,0
8/29/18 11:00,5771,2wed,11,2wed_11,0,0,0
8/29/18 12:00,5772,2wed,12,2wed_12,254.02164,254.02164,0
8/29/18 13:00,5773,2wed,13,2wed_13,0,0,0
8/29/18 14:00,5774,2wed,14,2wed_14,0,0,0
8/29/18 15:00,5775,2wed,15,2wed_15,0,0,0
8/29/18 16:00,5776,2wed,16,2wed_16,0,0,0
8/29/18 17:00,5777,2wed,17,2wed_17,0,0,0
8/29/18 18:00,5778,2wed,18,2wed_18,0,0,0
8/29/18 19:00,5779,2wed,19,2wed_19,0,0,0
8/29/18 20:00,5780,2wed,20,2wed_20,0,0,0
8/29/18 21:00,5781,2wed,21,2wed_21,0,0,0
8/29/18 22:00,5782,2wed,22,2wed_22,0,0,0
8/29/18 23:00,5783,2wed,23,2wed_23,0,0,0
8/30/18 0:00,5784,3thu,0,3thu_00,0,0,0
8/30/18 1:00,5785,3thu,1,3thu_01,0,0,0
8/30/18 2:00,5786,3thu,2,3thu_02,0,0,0
8/30/18 3:00,5787,3thu,3,3thu_03,0,0,0
8/30/18 4:00,5788,3thu,4,3thu_04,0,0,0
8/30/18 5:00,5789,3thu,5,3thu_05,0,0,0
8/30/18 6:00,5790,3thu,6,3thu_06,0,0,0
8/30/18 7:00,5791,3thu,7,3thu_07,0,0,0
8/30/18 8:00,5792,3thu,8,3thu_08,0,0,0
8/30/18 9:00,5793,3thu,9,3thu_09,0,0,0
8/30/18 10:00,5794,3thu,10,3thu_10,0,0,0
8/30/18 11:00,5795,3thu,11,3thu_11,36.27746,36.27746,0
8/30/18 12:00,5796,3thu,12,3thu_12,213.69372,213.69372,0
8/30/18 13:00,5797,3thu,13,3thu_13,0,0,0
8/30/18 14:00,5798,3thu,14,3thu_14,0,0,0
8/30/18 15:00,5799,3thu,15,3thu_15,0,0,0
8/30/18 16:00,5800,3thu,16,3thu_16,0,0,0
8/30/18 17:00,5801,3thu,17,3thu_17,0,0,0
8/30/18 18:00,5802,3thu,18,3thu_18,0,0,0
8/30/18 19:00,5803,3thu,19,3thu_19,0,0,0
8/30/18 20:00,5804,3thu,20,3thu_20,0,0,0
8/30/18 21:00,5805,3thu,21,3thu_21,0,0,0
8/30/18 22:00,5806,3thu,22,3thu_22,0,0,0
8/30/18 23:00,5807,3thu,23,3thu_23,0,0,0
8/31/18 0:00,5808,4fri,0,4fri_00,0,0,0
8/31/18 1:00,5809,4fri,1,4fri_01,0,0,0.426334426
8/31/18 2:00,5810,4fri,2,4fri_02,0,0,0.426334426
8/31/18 3:00,5811,4fri,3,4fri_03,0,0,0.426334426
8/31/18 4:00,5812,4fri,4,4fri_04,33.89188,33.89188,0.426334426
8/31/18 5:00,5813,4fri,5,4fri_05,0,0,0.426334426
8/31/18 6:00,5814,4fri,6,4fri_06,16.83966,16.83966,0
8/31/18 7:00,5815,4fri,7,4fri_07,0,0,0
8/31/18 8:00,5816,4fri,8,4fri_08,0,0,0
8/31/18 9:00,5817,4fri,9,4fri_09,0,0,0
8/31/18 10:00,5818,4fri,10,4fri_10,0,0,0
8/31/18 11:00,5819,4fri,11,4fri_11,76.4739,76.4739,0
8/31/18 12:00,5820,4fri,12,4fri_12,1.1694,1.1694,0
8/31/18 13:00,5821,4fri,13,4fri_13,97.07388,97.07388,0
8/31/18 14:00,5822,4fri,14,4fri_14,0,0,0
8/31/18 15:00,5823,4fri,15,4fri_15,0,0,0
8/31/18 16:00,5824,4fri,16,4fri_16,0,0,0
8/31/18 17:00,5825,4fri,17,4fri_17,0.0036,0.0036,0
8/31/18 18:00,5826,4fri,18,4fri_18,0,0,0
8/31/18 19:00,5827,4fri,19,4fri_19,0,0,0
8/31/18 20:00,5828,4fri,20,4fri_20,0,0,0
8/31/18 21:00,5829,4fri,21,4fri_21,0,0,0
8/31/18 22:00,5830,4fri,22,4fri_22,0,0,0
8/31/18 23:00,5831,4fri,23,4fri_23,0,0,0
9/1/18 0:00,5832,5sat,0,5sat_00,0,0,0
9/1/18 1:00,5833,5sat,1,5sat_01,0,0,0.426334426
9/1/18 2:00,5834,5sat,2,5sat_02,0,0,0.426334426
9/1/18 3:00,5835,5sat,3,5sat_03,0,0,0.426334426
9/1/18 4:00,5836,5sat,4,5sat_04,0,0,0.426334426
9/1/18 5:00,5837,5sat,5,5sat_05,0,0,0.426334426
9/1/18 6:00,5838,5sat,6,5sat_06,0.03422,0.03422,0
9/1/18 7:00,5839,5sat,7,5sat_07,11.64506,11.64506,0
9/1/18 8:00,5840,5sat,8,5sat_08,0.01982,0.01982,0
9/1/18 9:00,5841,5sat,9,5sat_09,0,0,0
9/1/18 10:00,5842,5sat,10,5sat_10,0,0,0
9/1/18 11:00,5843,5sat,11,5sat_11,0.2054,0.2054,0
9/1/18 12:00,5844,5sat,12,5sat_12,0,0,0
9/1/18 13:00,5845,5sat,13,5sat_13,0.0036,0.0036,0
9/1/18 14:00,5846,5sat,14,5sat_14,0,0,0
9/1/18 15:00,5847,5sat,15,5sat_15,0,0,0
9/1/18 16:00,5848,5sat,16,5sat_16,0,0,0
9/1/18 17:00,5849,5sat,17,5sat_17,0,0,0
9/1/18 18:00,5850,5sat,18,5sat_18,0,0,0
9/1/18 19:00,5851,5sat,19,5sat_19,0,0,0
9/1/18 20:00,5852,5sat,20,5sat_20,0,0,0
9/1/18 21:00,5853,5sat,21,5sat_21,0,0,0
9/1/18 22:00,5854,5sat,22,5sat_22,0,0,0
9/1/18 23:00,5855,5sat,23,5sat_23,0,0,0
9/2/18 0:00,5856,6sun,0,6sun_00,0,0,0
9/2/18 1:00,5857,6sun,1,6sun_01,27.78378,27.78378,0.426334426
9/2/18 2:00,5858,6sun,2,6sun_02,0,0,0.426334426
9/2/18 3:00,5859,6sun,3,6sun_03,0,0,0.426334426
9/2/18 4:00,5860,6sun,4,6sun_04,0,0,0.426334426
9/2/18 5:00,5861,6sun,5,6sun_05,0,0,0.426334426
9/2/18 6:00,5862,6sun,6,6sun_06,0,0,0
9/2/18 7:00,5863,6sun,7,6sun_07,47.0847,47.0847,0
9/2/18 8:00,5864,6sun,8,6sun_08,0.01802,0.01802,0
9/2/18 9:00,5865,6sun,9,6sun_09,27.35316,27.35316,0
9/2/18 10:00,5866,6sun,10,6sun_10,0.15496,0.15496,0
9/2/18 11:00,5867,6sun,11,6sun_11,114.48106,114.48106,0
9/2/18 12:00,5868,6sun,12,6sun_12,56.73694,56.73694,0
9/2/18 13:00,5869,6sun,13,6sun_13,145.88652,145.88652,0
9/2/18 14:00,5870,6sun,14,6sun_14,0,0,0
9/2/18 15:00,5871,6sun,15,6sun_15,0,0,0
9/2/18 16:00,5872,6sun,16,6sun_16,0,0,0
9/2/18 17:00,5873,6sun,17,6sun_17,0,0,0
9/2/18 18:00,5874,6sun,18,6sun_18,0,0,0
9/2/18 19:00,5875,6sun,19,6sun_19,0,0,0
9/2/18 20:00,5876,6sun,20,6sun_20,0,0,0
9/2/18 21:00,5877,6sun,21,6sun_21,0,0,0
9/2/18 22:00,5878,6sun,22,6sun_22,0,0,0
9/2/18 23:00,5879,6sun,23,6sun_23,0,0,0
9/3/18 0:00,5880,0mon,0,0mon_00,0,0,0
9/3/18 1:00,5881,0mon,1,0mon_01,0,0,0.426334426
9/3/18 2:00,5882,0mon,2,0mon_02,0,0,0.426334426
9/3/18 3:00,5883,0mon,3,0mon_03,0,0,0.426334426
9/3/18 4:00,5884,0mon,4,0mon_04,0,0,0.426334426
9/3/18 5:00,5885,0mon,5,0mon_05,26.4955,26.4955,0.426334426
9/3/18 6:00,5886,0mon,6,0mon_06,96.6288,96.6288,0
9/3/18 7:00,5887,0mon,7,0mon_07,9.3153,9.3153,0
9/3/18 8:00,5888,0mon,8,0mon_08,0,0,0
9/3/18 9:00,5889,0mon,9,0mon_09,0.01442,0.01442,0
9/3/18 10:00,5890,0mon,10,0mon_10,3.16578,3.16578,0
9/3/18 11:00,5891,0mon,11,0mon_11,61.51352,61.51352,0
9/3/18 12:00,5892,0mon,12,0mon_12,263.009,263.009,0
9/3/18 13:00,5893,0mon,13,0mon_13,226.61802,226.61802,0
9/3/18 14:00,5894,0mon,14,0mon_14,0,0,0
9/3/18 15:00,5895,0mon,15,0mon_15,0,0,0
9/3/18 16:00,5896,0mon,16,0mon_16,0,0,0
9/3/18 17:00,5897,0mon,17,0mon_17,0,0,0
9/3/18 18:00,5898,0mon,18,0mon_18,0,0,0
9/3/18 19:00,5899,0mon,19,0mon_19,0,0,0
9/3/18 20:00,5900,0mon,20,0mon_20,0,0,0
9/3/18 21:00,5901,0mon,21,0mon_21,0,0,0
9/3/18 22:00,5902,0mon,22,0mon_22,0,0,0
9/3/18 23:00,5903,0mon,23,0mon_23,0,0,0
9/4/18 0:00,5904,1tue,0,1tue_00,0,0,0
9/4/18 1:00,5905,1tue,1,1tue_01,0,0,0.426334426
9/4/18 2:00,5906,1tue,2,1tue_02,0,0,0.426334426
9/4/18 3:00,5907,1tue,3,1tue_03,49.37656,49.37656,0.426334426
9/4/18 4:00,5908,1tue,4,1tue_04,52.64144,52.64144,0.426334426
9/4/18 5:00,5909,1tue,5,1tue_05,0.009,0.009,0.426334426
9/4/18 6:00,5910,1tue,6,1tue_06,0,0,0
9/4/18 7:00,5911,1tue,7,1tue_07,26.87568,26.87568,0
9/4/18 8:00,5912,1tue,8,1tue_08,0.02522,0.02522,0
9/4/18 9:00,5913,1tue,9,1tue_09,0,0,0
9/4/18 10:00,5914,1tue,10,1tue_10,40.57298,40.57298,0
9/4/18 11:00,5915,1tue,11,1tue_11,15.28288,15.28288,0
9/4/18 12:00,5916,1tue,12,1tue_12,108.3982,108.3982,0
9/4/18 13:00,5917,1tue,13,1tue_13,120.57474,120.57474,0
9/4/18 14:00,5918,1tue,14,1tue_14,0,0,0
9/4/18 15:00,5919,1tue,15,1tue_15,0,0,0
9/4/18 16:00,5920,1tue,16,1tue_16,0,0,0
9/4/18 17:00,5921,1tue,17,1tue_17,0,0,0
9/4/18 18:00,5922,1tue,18,1tue_18,0,0,0
9/4/18 19:00,5923,1tue,19,1tue_19,0,0,0
9/4/18 20:00,5924,1tue,20,1tue_20,0,0,0
9/4/18 21:00,5925,1tue,21,1tue_21,0,0,0
9/4/18 22:00,5926,1tue,22,1tue_22,0,0,0
9/4/18 23:00,5927,1tue,23,1tue_23,0,0,0.852668852
9/5/18 0:00,5928,2wed,0,2wed_00,0,0,0.852668852
9/5/18 1:00,5929,2wed,1,2wed_01,0,0,0.852668852
9/5/18 2:00,5930,2wed,2,2wed_02,12.64506,12.64506,0.852668852
9/5/18 3:00,5931,2wed,3,2wed_03,0,0,0.852668852
9/5/18 4:00,5932,2wed,4,2wed_04,0,0,0
9/5/18 5:00,5933,2wed,5,2wed_05,0,0,0
9/5/18 6:00,5934,2wed,6,2wed_06,27.32974,27.32974,0
9/5/18 7:00,5935,2wed,7,2wed_07,0,0,0
9/5/18 8:00,5936,2wed,8,2wed_08,0,0,0
9/5/18 9:00,5937,2wed,9,2wed_09,0,0,0
9/5/18 10:00,5938,2wed,10,2wed_10,0,0,0
9/5/18 11:00,5939,2wed,11,2wed_11,0,0,0
9/5/18 12:00,5940,2wed,12,2wed_12,0,0,0
9/5/18 13:00,5941,2wed,13,2wed_13,58.55496,58.55496,0
9/5/18 14:00,5942,2wed,14,2wed_14,0,0,0
9/5/18 15:00,5943,2wed,15,2wed_15,0,0,0
9/5/18 16:00,5944,2wed,16,2wed_16,0,0,0
9/5/18 17:00,5945,2wed,17,2wed_17,0,0,0
9/5/18 18:00,5946,2wed,18,2wed_18,0,0,0
9/5/18 19:00,5947,2wed,19,2wed_19,0,0,0
9/5/18 20:00,5948,2wed,20,2wed_20,0,0,0
9/5/18 21:00,5949,2wed,21,2wed_21,0,0,0
9/5/18 22:00,5950,2wed,22,2wed_22,0,0,0
9/5/18 23:00,5951,2wed,23,2wed_23,0,0,0
9/6/18 0:00,5952,3thu,0,3thu_00,0,0,0
9/6/18 1:00,5953,3thu,1,3thu_01,0,0,0
9/6/18 2:00,5954,3thu,2,3thu_02,0,0,0
9/6/18 3:00,5955,3thu,3,3thu_03,0.009,0.009,0
9/6/18 4:00,5956,3thu,4,3thu_04,15.35676,15.35676,0
9/6/18 5:00,5957,3thu,5,3thu_05,0,0,0
9/6/18 6:00,5958,3thu,6,3thu_06,0,0,0
9/6/18 7:00,5959,3thu,7,3thu_07,0,0,0
9/6/18 8:00,5960,3thu,8,3thu_08,0,0,0
9/6/18 9:00,5961,3thu,9,3thu_09,0,0,0
9/6/18 10:00,5962,3thu,10,3thu_10,34.88648,34.88648,0
9/6/18 11:00,5963,3thu,11,3thu_11,59.7892,59.7892,0
9/6/18 12:00,5964,3thu,12,3thu_12,50.28106,50.28106,0
9/6/18 13:00,5965,3thu,13,3thu_13,97.92252,97.92252,0
9/6/18 14:00,5966,3thu,14,3thu_14,0,0,0
9/6/18 15:00,5967,3thu,15,3thu_15,0,0,0
9/6/18 16:00,5968,3thu,16,3thu_16,0,0,0
9/6/18 17:00,5969,3thu,17,3thu_17,0,0,0
9/6/18 18:00,5970,3thu,18,3thu_18,0,0,0
9/6/18 19:00,5971,3thu,19,3thu_19,0,0,0
9/6/18 20:00,5972,3thu,20,3thu_20,0,0,0
9/6/18 21:00,5973,3thu,21,3thu_21,0,0,0
9/6/18 22:00,5974,3thu,22,3thu_22,0,0,0
9/6/18 23:00,5975,3thu,23,3thu_23,0,0,0
9/7/18 0:00,5976,4fri,0,4fri_00,0,0,0
9/7/18 1:00,5977,4fri,1,4fri_01,0,0,0.426334426
9/7/18 2:00,5978,4fri,2,4fri_02,0,0,0.426334426
9/7/18 3:00,5979,4fri,3,4fri_03,72.65764,72.65764,0.426334426
9/7/18 4:00,5980,4fri,4,4fri_04,0,0,0.426334426
9/7/18 5:00,5981,4fri,5,4fri_05,0,0,0.426334426
9/7/18 6:00,5982,4fri,6,4fri_06,16.83966,16.83966,0
9/7/18 7:00,5983,4fri,7,4fri_07,27.36756,27.36756,0
9/7/18 8:00,5984,4fri,8,4fri_08,0,0,0
9/7/18 9:00,5985,4fri,9,4fri_09,0,0,0
